
u=x^5+y^5+t^2
Parobolicheskai:
time:0
iteration:0
error:0
____________________________________________________________
|__________(r,z)|____________Q|________RealF|_______Q-RealF|
|(1,2188;1,8125)|  22,812346966|  22,812346667|   0,000000299|
|(1,2500;1,8125)|  23,175216468|  23,175213814|   0,000002654|
|(1,2813;1,8125)|  23,576240105|  23,576239854|   0,000000251|
|(1,3125;1,8125)|  24,018360955|  24,018358231|   0,000002724|
|(1,3438;1,8125)|  24,504649215|  24,504649013|   0,000000201|
|(1,3750;1,8125)|  25,038345269|  25,038342476|   0,000002793|
|(1,4063;1,8125)|  25,622822822|  25,622822672|   0,000000150|
|(1,4375;1,8125)|  26,261633870|  26,261631012|   0,000002858|
|(1,4688;1,8125)|  26,958469932|  26,958469838|   0,000000094|
|(1,5000;1,8125)|  27,717208921|  27,717206001|   0,000002920|
|(1,5313;1,8125)|  28,541874472|  28,541874439|   0,000000034|
|(1,5625;1,8125)|  29,436684722|  29,436681747|   0,000002974|
|(1,5938;1,8125)|  30,406009728|  30,406009763|  -0,000000035|
|(1,6250;1,8125)|  31,454422154|  31,454419136|   0,000003018|
|(1,6563;1,8125)|  32,586652787|  32,586652905|  -0,000000118|
|(1,6875;1,8125)|  33,807643121|  33,807640076|   0,000003045|
|(1,7188;1,8125)|  35,122498976|  35,122499198|  -0,000000221|
|(1,7500;1,8125)|  36,536544984|  36,536541939|   0,000003046|
|(1,7813;1,8125)|  38,055276303|  38,055276662|  -0,000000359|
|(1,8125;1,8125)|  39,684415005|  39,684412003|   0,000003002|
|(1,8438;1,8125)|  41,429859894|  41,429860443|  -0,000000549|
|(1,8750;1,8125)|  43,297744768|  43,297741890|   0,000002878|
|(1,9063;1,8125)|  45,294386433|  45,294387251|  -0,000000818|
|(1,9375;1,8125)|  47,426344497|  47,426342010|   0,000002486|
|(1,9688;1,8125)|  49,700368661|  49,700369805|  -0,000001144|
|(2,0000;1,8125)|  52,123456001|  52,123456001|   0,000000000|
|(1,0000;1,8438)|  22,868904442|  22,868904442|   0,000000000|
|(1,0313;1,8438)|  23,035226900|  23,035230041|  -0,000003140|
|(1,0625;1,8438)|  23,222984588|  23,222985595|  -0,000001008|
|(1,0938;1,8438)|  23,434175120|  23,434178293|  -0,000003172|
|(1,1250;1,8438)|  23,670935858|  23,670936912|  -0,000001055|
|(1,1563;1,8438)|  23,935512164|  23,935515404|  -0,000003240|
|(1,1875;1,8438)|  24,230295455|  24,230296463|  -0,000001007|
|(1,2188;1,8438)|  24,557791809|  24,557795107|  -0,000003298|
|(1,2500;1,8438)|  24,920661310|  24,920662254|  -0,000000944|
|(1,2813;1,8438)|  25,321684944|  25,321688294|  -0,000003350|
|(1,3125;1,8438)|  25,763805795|  25,763806671|  -0,000000876|
|(1,3438;1,8438)|  26,250094053|  26,250097454|  -0,000003401|
|(1,3750;1,8438)|  26,783790109|  26,783790916|  -0,000000807|
|(1,4063;1,8438)|  27,368267661|  27,368271112|  -0,000003452|
|(1,4375;1,8438)|  28,007078712|  28,007079452|  -0,000000740|
|(1,4688;1,8438)|  28,703914773|  28,703918278|  -0,000003505|
|(1,5000;1,8438)|  29,462653765|  29,462654442|  -0,000000676|
|(1,5313;1,8438)|  30,287319316|  30,287322879|  -0,000003563|
|(1,5625;1,8438)|  31,182129570|  31,182130188|  -0,000000618|
|(1,5938;1,8438)|  32,151454576|  32,151458204|  -0,000003628|
|(1,6250;1,8438)|  33,199867007|  33,199867576|  -0,000000569|
|(1,6563;1,8438)|  34,332097641|  34,332101345|  -0,000003704|
|(1,6875;1,8438)|  35,553087981|  35,553088516|  -0,000000535|
|(1,7188;1,8438)|  36,867943839|  36,867947638|  -0,000003799|
|(1,7500;1,8438)|  38,281989856|  38,281990379|  -0,000000523|
|(1,7813;1,8438)|  39,800721179|  39,800725102|  -0,000003924|
|(1,8125;1,8438)|  41,429859894|  41,429860443|  -0,000000549|
|(1,8438;1,8438)|  43,175304787|  43,175308883|  -0,000004096|
|(1,8750;1,8438)|  45,043189702|  45,043190330|  -0,000000629|
|(1,9063;1,8438)|  47,039831343|  47,039835691|  -0,000004349|
|(1,9375;1,8438)|  49,171789726|  49,171790451|  -0,000000725|
|(1,9688;1,8438)|  51,445813479|  51,445818245|  -0,000004767|
|(2,0000;1,8438)|  53,868904442|  53,868904442|   0,000000000|
|(1,0000;1,8750)|  24,736785889|  24,736785889|   0,000000000|
|(1,0313;1,8750)|  24,903111989|  24,903111488|   0,000000501|
|(1,0625;1,8750)|  25,090869192|  25,090867043|   0,000002149|
|(1,0938;1,8750)|  25,302060017|  25,302059740|   0,000000277|
|(1,1250;1,8750)|  25,538820686|  25,538818359|   0,000002327|
|(1,1563;1,8750)|  25,803397023|  25,803396851|   0,000000172|
|(1,1875;1,8750)|  26,098180289|  26,098177910|   0,000002379|
|(1,2188;1,8750)|  26,425676658|  26,425676554|   0,000000104|
|(1,2500;1,8750)|  26,788546140|  26,788543701|   0,000002439|
|(1,2813;1,8750)|  27,189569791|  27,189569741|   0,000000049|
|(1,3125;1,8750)|  27,631690624|  27,631688118|   0,000002506|
|(1,3438;1,8750)|  28,117978900|  28,117978901|  -0,000000001|
|(1,3750;1,8750)|  28,651674938|  28,651672363|   0,000002575|
|(1,4063;1,8750)|  29,236152510|  29,236152560|  -0,000000050|
|(1,4375;1,8750)|  29,874963542|  29,874960899|   0,000002643|
|(1,4688;1,8750)|  30,571799624|  30,571799725|  -0,000000101|
|(1,5000;1,8750)|  31,330538597|  31,330535889|   0,000002709|
|(1,5313;1,8750)|  32,155204170|  32,155204326|  -0,000000155|
|(1,5625;1,8750)|  33,050014405|  33,050011635|   0,000002770|
|(1,5938;1,8750)|  34,019339435|  34,019339651|  -0,000000216|
|(1,6250;1,8750)|  35,067751847|  35,067749023|   0,000002824|
|(1,6563;1,8750)|  36,199982507|  36,199982792|  -0,000000285|
|(1,6875;1,8750)|  37,420972829|  37,420969963|   0,000002866|
|(1,7188;1,8750)|  38,735828715|  38,735829085|  -0,000000370|
|(1,7500;1,8750)|  40,149874714|  40,149871826|   0,000002888|
|(1,7813;1,8750)|  41,668606070|  41,668606550|  -0,000000479|
|(1,8125;1,8750)|  43,297744768|  43,297741890|   0,000002878|
|(1,8438;1,8750)|  45,043189702|  45,043190330|  -0,000000629|
|(1,8750;1,8750)|  46,911074581|  46,911071777|   0,000002803|
|(1,9063;1,8750)|  48,907716299|  48,907717139|  -0,000000839|
|(1,9375;1,8750)|  51,039674373|  51,039671898|   0,000002475|
|(1,9688;1,8750)|  53,313698599|  53,313699692|  -0,000001094|
|(2,0000;1,8750)|  55,736785889|  55,736785889|  -0,000000000|
|(1,0000;1,9063)|  26,733431250|  26,733431250|   0,000000000|
|(1,0313;1,9063)|  26,899753543|  26,899756849|  -0,000003306|
|(1,0625;1,9063)|  27,087511142|  27,087512404|  -0,000001262|
|(1,0938;1,9063)|  27,298701608|  27,298705101|  -0,000003493|
|(1,1250;1,9063)|  27,535462317|  27,535463721|  -0,000001404|
|(1,1563;1,9063)|  27,800038600|  27,800042212|  -0,000003612|
|(1,1875;1,9063)|  28,094821889|  28,094823271|  -0,000001382|
|(1,2188;1,9063)|  28,422318231|  28,422321916|  -0,000003684|
|(1,2500;1,9063)|  28,785187738|  28,785189062|  -0,000001325|
|(1,2813;1,9063)|  29,186211363|  29,186215103|  -0,000003739|
|(1,3125;1,9063)|  29,628332223|  29,628333479|  -0,000001257|
|(1,3438;1,9063)|  30,114620473|  30,114624262|  -0,000003788|
|(1,3750;1,9063)|  30,648316539|  30,648317724|  -0,000001185|
|(1,4063;1,9063)|  31,232794084|  31,232797921|  -0,000003836|
|(1,4375;1,9063)|  31,871605146|  31,871606261|  -0,000001114|
|(1,4688;1,9063)|  32,568441201|  32,568445086|  -0,000003885|
|(1,5000;1,9063)|  33,327180205|  33,327181250|  -0,000001045|
|(1,5313;1,9063)|  34,151845750|  34,151849687|  -0,000003937|
|(1,5625;1,9063)|  35,046656017|  35,046656996|  -0,000000979|
|(1,5938;1,9063)|  36,015981020|  36,015985012|  -0,000003992|
|(1,6250;1,9063)|  37,064393467|  37,064394385|  -0,000000918|
|(1,6563;1,9063)|  38,196624098|  38,196628153|  -0,000004055|
|(1,6875;1,9063)|  39,417614458|  39,417615324|  -0,000000867|
|(1,7188;1,9063)|  40,732470316|  40,732474446|  -0,000004130|
|(1,7500;1,9063)|  42,146516357|  42,146517187|  -0,000000830|
|(1,7813;1,9063)|  43,665247687|  43,665251911|  -0,000004224|
|(1,8125;1,9063)|  45,294386433|  45,294387251|  -0,000000818|
|(1,8438;1,9063)|  47,039831343|  47,039835691|  -0,000004349|
|(1,8750;1,9063)|  48,907716299|  48,907717139|  -0,000000839|
|(1,9063;1,9063)|  50,904357971|  50,904362500|  -0,000004529|
|(1,9375;1,9063)|  53,036316409|  53,036317259|  -0,000000850|
|(1,9688;1,9063)|  55,310340203|  55,310345054|  -0,000004850|
|(2,0000;1,9063)|  57,733431250|  57,733431250|   0,000000000|
|(1,0000;1,9375)|  28,865386009|  28,865386009|   0,000000000|
|(1,0313;1,9375)|  29,031712010|  29,031711608|   0,000000402|
|(1,0625;1,9375)|  29,219468980|  29,219467163|   0,000001817|
|(1,0938;1,9375)|  29,430659877|  29,430659860|   0,000000016|
|(1,1250;1,9375)|  29,667420367|  29,667418480|   0,000001887|
|(1,1563;1,9375)|  29,931996859|  29,931996971|  -0,000000112|
|(1,1875;1,9375)|  30,226779952|  30,226778030|   0,000001922|
|(1,2188;1,9375)|  30,554276497|  30,554276675|  -0,000000178|
|(1,2500;1,9375)|  30,917145799|  30,917143822|   0,000001977|
|(1,2813;1,9375)|  31,318169635|  31,318169862|  -0,000000227|
|(1,3125;1,9375)|  31,760290279|  31,760288239|   0,000002041|
|(1,3438;1,9375)|  32,246578751|  32,246579021|  -0,000000270|
|(1,3750;1,9375)|  32,780274591|  32,780272484|   0,000002107|
|(1,4063;1,9375)|  33,364752368|  33,364752680|  -0,000000312|
|(1,4375;1,9375)|  34,003563194|  34,003561020|   0,000002174|
|(1,4688;1,9375)|  34,700399491|  34,700399846|  -0,000000355|
|(1,5000;1,9375)|  35,459138249|  35,459136009|   0,000002240|
|(1,5313;1,9375)|  36,283804047|  36,283804446|  -0,000000399|
|(1,5625;1,9375)|  37,178614059|  37,178611755|   0,000002304|
|(1,5938;1,9375)|  38,147939325|  38,147939771|  -0,000000446|
|(1,6250;1,9375)|  39,196351507|  39,196349144|   0,000002363|
|(1,6563;1,9375)|  40,328582415|  40,328582913|  -0,000000498|
|(1,6875;1,9375)|  41,549572501|  41,549570084|   0,000002417|
|(1,7188;1,9375)|  42,864428648|  42,864429206|  -0,000000558|
|(1,7500;1,9375)|  44,278474407|  44,278471947|   0,000002460|
|(1,7813;1,9375)|  45,797206039|  45,797206670|  -0,000000631|
|(1,8125;1,9375)|  47,426344497|  47,426342010|   0,000002486|
|(1,8438;1,9375)|  49,171789726|  49,171790451|  -0,000000725|
|(1,8750;1,9375)|  51,039674373|  51,039671898|   0,000002475|
|(1,9063;1,9375)|  53,036316409|  53,036317259|  -0,000000850|
|(1,9375;1,9375)|  55,168274300|  55,168272018|   0,000002282|
|(1,9688;1,9375)|  57,442298811|  57,442299813|  -0,000001002|
|(2,0000;1,9375)|  59,865386009|  59,865386009|  -0,000000000|
|(1,0000;1,9688)|  31,139413804|  31,139413804|   0,000000000|
|(1,0313;1,9688)|  31,305735694|  31,305739403|  -0,000003709|
|(1,0625;1,9688)|  31,493493146|  31,493494958|  -0,000001812|
|(1,0938;1,9688)|  31,704683558|  31,704687655|  -0,000004097|
|(1,1250;1,9688)|  31,941444345|  31,941446275|  -0,000001930|
|(1,1563;1,9688)|  32,206020564|  32,206024766|  -0,000004202|
|(1,1875;1,9688)|  32,500803941|  32,500805825|  -0,000001884|
|(1,2188;1,9688)|  32,828300209|  32,828304470|  -0,000004261|
|(1,2500;1,9688)|  33,191169804|  33,191171616|  -0,000001813|
|(1,2813;1,9688)|  33,592193347|  33,592197657|  -0,000004309|
|(1,3125;1,9688)|  34,034314298|  34,034316033|  -0,000001735|
|(1,3438;1,9688)|  34,520602462|  34,520606816|  -0,000004354|
|(1,3750;1,9688)|  35,054298622|  35,054300278|  -0,000001656|
|(1,4063;1,9688)|  35,638776076|  35,638780475|  -0,000004398|
|(1,4375;1,9688)|  36,277587238|  36,277588814|  -0,000001577|
|(1,4688;1,9688)|  36,974423198|  36,974427640|  -0,000004443|
|(1,5000;1,9688)|  37,733162306|  37,733163804|  -0,000001498|
|(1,5313;1,9688)|  38,557827753|  38,557832241|  -0,000004488|
|(1,5625;1,9688)|  39,452638130|  39,452639550|  -0,000001420|
|(1,5938;1,9688)|  40,421963031|  40,421967566|  -0,000004535|
|(1,6250;1,9688)|  41,470375595|  41,470376939|  -0,000001344|
|(1,6563;1,9688)|  42,602606124|  42,602610707|  -0,000004584|
|(1,6875;1,9688)|  43,823596607|  43,823597878|  -0,000001271|
|(1,7188;1,9688)|  45,138452363|  45,138457000|  -0,000004637|
|(1,7500;1,9688)|  46,552498538|  46,552499741|  -0,000001204|
|(1,7813;1,9688)|  48,071229768|  48,071234465|  -0,000004697|
|(1,8125;1,9688)|  49,700368661|  49,700369805|  -0,000001144|
|(1,8438;1,9688)|  51,445813479|  51,445818245|  -0,000004767|
|(1,8750;1,9688)|  53,313698599|  53,313699692|  -0,000001094|
|(1,9063;1,9688)|  55,310340203|  55,310345054|  -0,000004850|
|(1,9375;1,9688)|  57,442298811|  57,442299813|  -0,000001002|
|(1,9688;1,9688)|  59,716322705|  59,716327608|  -0,000004903|
|(2,0000;1,9688)|  62,139413804|  62,139413804|   0,000000000|
|(1,0000;2,0000)|  33,562500000|  33,562500000|  -0,000000000|
|(1,0313;2,0000)|  33,728825599|  33,728825599|   0,000000000|
|(1,0625;2,0000)|  33,916581154|  33,916581154|   0,000000000|
|(1,0938;2,0000)|  34,127773851|  34,127773851|  -0,000000000|
|(1,1250;2,0000)|  34,364532471|  34,364532471|   0,000000000|
|(1,1563;2,0000)|  34,629110962|  34,629110962|   0,000000000|
|(1,1875;2,0000)|  34,923892021|  34,923892021|   0,000000000|
|(1,2188;2,0000)|  35,251390666|  35,251390666|   0,000000000|
|(1,2500;2,0000)|  35,614257813|  35,614257813|  -0,000000000|
|(1,2813;2,0000)|  36,015283853|  36,015283853|   0,000000000|
|(1,3125;2,0000)|  36,457402229|  36,457402229|   0,000000000|
|(1,3438;2,0000)|  36,943693012|  36,943693012|  -0,000000000|
|(1,3750;2,0000)|  37,477386475|  37,477386475|   0,000000000|
|(1,4063;2,0000)|  38,061866671|  38,061866671|   0,000000000|
|(1,4375;2,0000)|  38,700675011|  38,700675011|   0,000000000|
|(1,4688;2,0000)|  39,397513837|  39,397513837|  -0,000000000|
|(1,5000;2,0000)|  40,156250000|  40,156250000|  -0,000000000|
|(1,5313;2,0000)|  40,980918437|  40,980918437|   0,000000000|
|(1,5625;2,0000)|  41,875725746|  41,875725746|  -0,000000000|
|(1,5938;2,0000)|  42,845053762|  42,845053762|  -0,000000000|
|(1,6250;2,0000)|  43,893463135|  43,893463135|   0,000000000|
|(1,6563;2,0000)|  45,025696903|  45,025696903|   0,000000000|
|(1,6875;2,0000)|  46,246684074|  46,246684074|   0,000000000|
|(1,7188;2,0000)|  47,561543196|  47,561543196|   0,000000000|
|(1,7500;2,0000)|  48,975585938|  48,975585938|   0,000000000|
|(1,7813;2,0000)|  50,494320661|  50,494320661|   0,000000000|
|(1,8125;2,0000)|  52,123456001|  52,123456001|   0,000000000|
|(1,8438;2,0000)|  53,868904442|  53,868904442|   0,000000000|
|(1,8750;2,0000)|  55,736785889|  55,736785889|  -0,000000000|
|(1,9063;2,0000)|  57,733431250|  57,733431250|   0,000000000|
|(1,9375;2,0000)|  59,865386009|  59,865386009|  -0,000000000|
|(1,9688;2,0000)|  62,139413804|  62,139413804|   0,000000000|
|(2,0000;2,0000)|  64,562500000|  64,562500000|  -0,000000000|

residual=6,241212792331166E-15

u=x^5+y^5+t^2
Parobolicheskai:
time:1
iteration:40
error:-3,446998862964331E-12
____________________________________________________________
|__________(r,z)|____________Q|________RealF|_______Q-RealF|
|(1,0000;1,0000)|  3,000000000|  3,000000000|   0,000000000|
|(1,0313;1,0000)|  3,166325599|  3,166325599|   0,000000000|
|(1,0625;1,0000)|  3,354081154|  3,354081154|   0,000000000|
|(1,0938;1,0000)|  3,565273851|  3,565273851|  -0,000000000|
|(1,1250;1,0000)|  3,802032471|  3,802032471|   0,000000000|
|(1,1563;1,0000)|  4,066610962|  4,066610962|  -0,000000000|
|(1,1875;1,0000)|  4,361392021|  4,361392021|  -0,000000000|
|(1,2188;1,0000)|  4,688890666|  4,688890666|   0,000000000|
|(1,2500;1,0000)|  5,051757813|  5,051757813|   0,000000000|
|(1,2813;1,0000)|  5,452783853|  5,452783853|   0,000000000|
|(1,3125;1,0000)|  5,894902229|  5,894902229|   0,000000000|
|(1,3438;1,0000)|  6,381193012|  6,381193012|   0,000000000|
|(1,3750;1,0000)|  6,914886475|  6,914886475|  -0,000000000|
|(1,4063;1,0000)|  7,499366671|  7,499366671|   0,000000000|
|(1,4375;1,0000)|  8,138175011|  8,138175011|   0,000000000|
|(1,4688;1,0000)|  8,835013837|  8,835013837|   0,000000000|
|(1,5000;1,0000)|  9,593750000|  9,593750000|   0,000000000|
|(1,5313;1,0000)|  10,418418437|  10,418418437|  -0,000000000|
|(1,5625;1,0000)|  11,313225746|  11,313225746|   0,000000000|
|(1,5938;1,0000)|  12,282553762|  12,282553762|   0,000000000|
|(1,6250;1,0000)|  13,330963135|  13,330963135|   0,000000000|
|(1,6563;1,0000)|  14,463196903|  14,463196903|   0,000000000|
|(1,6875;1,0000)|  15,684184074|  15,684184074|   0,000000000|
|(1,7188;1,0000)|  16,999043196|  16,999043196|   0,000000000|
|(1,7500;1,0000)|  18,413085938|  18,413085938|   0,000000000|
|(1,7813;1,0000)|  19,931820661|  19,931820661|  -0,000000000|
|(1,8125;1,0000)|  21,560956001|  21,560956001|   0,000000000|
|(1,8438;1,0000)|  23,306404442|  23,306404442|   0,000000000|
|(1,8750;1,0000)|  25,174285889|  25,174285889|   0,000000000|
|(1,9063;1,0000)|  27,170931250|  27,170931250|   0,000000000|
|(1,9375;1,0000)|  29,302886009|  29,302886009|   0,000000000|
|(1,9688;1,0000)|  31,576913804|  31,576913804|   0,000000000|
|(2,0000;1,0000)|  34,000000000|  34,000000000|   0,000000000|
|(1,0000;1,0313)|  3,166325599|  3,166325599|   0,000000000|
|(1,0313;1,0313)|  3,332651139|  3,332651198|  -0,000000059|
|(1,0625;1,0313)|  3,520406663|  3,520406753|  -0,000000090|
|(1,0938;1,0313)|  3,731599332|  3,731599450|  -0,000000119|
|(1,1250;1,0313)|  3,968357938|  3,968358070|  -0,000000132|
|(1,1563;1,0313)|  4,232936412|  4,232936561|  -0,000000150|
|(1,1875;1,0313)|  4,527717465|  4,527717620|  -0,000000155|
|(1,2188;1,0313)|  4,855216097|  4,855216265|  -0,000000167|
|(1,2500;1,0313)|  5,218083242|  5,218083411|  -0,000000169|
|(1,2813;1,0313)|  5,619109273|  5,619109452|  -0,000000179|
|(1,3125;1,0313)|  6,061227650|  6,061227828|  -0,000000178|
|(1,3438;1,0313)|  6,547518425|  6,547518611|  -0,000000186|
|(1,3750;1,0313)|  7,081211889|  7,081212074|  -0,000000184|
|(1,4063;1,0313)|  7,665692078|  7,665692270|  -0,000000192|
|(1,4375;1,0313)|  8,304500420|  8,304500610|  -0,000000189|
|(1,4688;1,0313)|  9,001339238|  9,001339436|  -0,000000197|
|(1,5000;1,0313)|  9,760075405|  9,760075599|  -0,000000194|
|(1,5313;1,0313)|  10,584743835|  10,584744036|  -0,000000201|
|(1,5625;1,0313)|  11,479551148|  11,479551345|  -0,000000197|
|(1,5938;1,0313)|  12,448879156|  12,448879361|  -0,000000205|
|(1,6250;1,0313)|  13,497288533|  13,497288734|  -0,000000200|
|(1,6563;1,0313)|  14,629522295|  14,629522502|  -0,000000208|
|(1,6875;1,0313)|  15,850509471|  15,850509673|  -0,000000202|
|(1,7188;1,0313)|  17,165368587|  17,165368795|  -0,000000208|
|(1,7500;1,0313)|  18,579411336|  18,579411536|  -0,000000200|
|(1,7813;1,0313)|  20,098146055|  20,098146260|  -0,000000204|
|(1,8125;1,0313)|  21,727281408|  21,727281600|  -0,000000193|
|(1,8438;1,0313)|  23,472729849|  23,472730041|  -0,000000191|
|(1,8750;1,0313)|  25,340611316|  25,340611488|  -0,000000172|
|(1,9063;1,0313)|  27,337256689|  27,337256849|  -0,000000160|
|(1,9375;1,0313)|  29,469211484|  29,469211608|  -0,000000124|
|(1,9688;1,0313)|  31,743239316|  31,743239403|  -0,000000086|
|(2,0000;1,0313)|  34,166325599|  34,166325599|   0,000000000|
|(1,0000;1,0625)|  3,354081154|  3,354081154|   0,000000000|
|(1,0313;1,0625)|  3,520406663|  3,520406753|  -0,000000090|
|(1,0625;1,0625)|  3,708162159|  3,708162308|  -0,000000149|
|(1,0938;1,0625)|  3,919354807|  3,919355005|  -0,000000198|
|(1,1250;1,0625)|  4,156113397|  4,156113625|  -0,000000228|
|(1,1563;1,0625)|  4,420691858|  4,420692116|  -0,000000258|
|(1,1875;1,0625)|  4,715472902|  4,715473175|  -0,000000273|
|(1,2188;1,0625)|  5,042971527|  5,042971820|  -0,000000293|
|(1,2500;1,0625)|  5,405838666|  5,405838966|  -0,000000300|
|(1,2813;1,0625)|  5,806864692|  5,806865007|  -0,000000315|
|(1,3125;1,0625)|  6,248983065|  6,248983383|  -0,000000318|
|(1,3438;1,0625)|  6,735273836|  6,735274166|  -0,000000330|
|(1,3750;1,0625)|  7,268967297|  7,268967628|  -0,000000331|
|(1,4063;1,0625)|  7,853447483|  7,853447825|  -0,000000342|
|(1,4375;1,0625)|  8,492255823|  8,492256165|  -0,000000341|
|(1,4688;1,0625)|  9,189094639|  9,189094990|  -0,000000351|
|(1,5000;1,0625)|  9,947830804|  9,947831154|  -0,000000350|
|(1,5313;1,0625)|  10,772499232|  10,772499591|  -0,000000360|
|(1,5625;1,0625)|  11,667306543|  11,667306900|  -0,000000357|
|(1,5938;1,0625)|  12,636634549|  12,636634916|  -0,000000367|
|(1,6250;1,0625)|  13,685043925|  13,685044289|  -0,000000364|
|(1,6563;1,0625)|  14,817277685|  14,817278057|  -0,000000372|
|(1,6875;1,0625)|  16,038264861|  16,038265228|  -0,000000367|
|(1,7188;1,0625)|  17,353123977|  17,353124350|  -0,000000373|
|(1,7500;1,0625)|  18,767166728|  18,767167091|  -0,000000364|
|(1,7813;1,0625)|  20,285901450|  20,285901815|  -0,000000365|
|(1,8125;1,0625)|  21,915036807|  21,915037155|  -0,000000348|
|(1,8438;1,0625)|  23,660485257|  23,660485595|  -0,000000339|
|(1,8750;1,0625)|  25,528366735|  25,528367043|  -0,000000307|
|(1,9063;1,0625)|  27,525012126|  27,525012404|  -0,000000277|
|(1,9375;1,0625)|  29,656966949|  29,656967163|  -0,000000214|
|(1,9688;1,0625)|  31,930994820|  31,930994958|  -0,000000138|
|(2,0000;1,0625)|  34,354081154|  34,354081154|  -0,000000000|
|(1,0000;1,0938)|  3,565273851|  3,565273851|  -0,000000000|
|(1,0313;1,0938)|  3,731599332|  3,731599450|  -0,000000119|
|(1,0625;1,0938)|  3,919354807|  3,919355005|  -0,000000198|
|(1,0938;1,0938)|  4,130547437|  4,130547702|  -0,000000266|
|(1,1250;1,0938)|  4,367306013|  4,367306322|  -0,000000309|
|(1,1563;1,0938)|  4,631884463|  4,631884813|  -0,000000350|
|(1,1875;1,0938)|  4,926665499|  4,926665872|  -0,000000374|
|(1,2188;1,0938)|  5,254164116|  5,254164517|  -0,000000401|
|(1,2500;1,0938)|  5,617031250|  5,617031664|  -0,000000414|
|(1,2813;1,0938)|  6,018057271|  6,018057704|  -0,000000433|
|(1,3125;1,0938)|  6,460175640|  6,460176080|  -0,000000440|
|(1,3438;1,0938)|  6,946466408|  6,946466863|  -0,000000456|
|(1,3750;1,0938)|  7,480159867|  7,480160326|  -0,000000459|
|(1,4063;1,0938)|  8,064640050|  8,064640522|  -0,000000472|
|(1,4375;1,0938)|  8,703448388|  8,703448862|  -0,000000474|
|(1,4688;1,0938)|  9,400287201|  9,400287688|  -0,000000487|
|(1,5000;1,0938)|  10,159023364|  10,159023851|  -0,000000487|
|(1,5313;1,0938)|  10,983691789|  10,983692288|  -0,000000499|
|(1,5625;1,0938)|  11,878499099|  11,878499597|  -0,000000498|
|(1,5938;1,0938)|  12,847827104|  12,847827613|  -0,000000510|
|(1,6250;1,0938)|  13,896236478|  13,896236986|  -0,000000508|
|(1,6563;1,0938)|  15,028470237|  15,028470755|  -0,000000517|
|(1,6875;1,0938)|  16,249457413|  16,249457926|  -0,000000512|
|(1,7188;1,0938)|  17,564316529|  17,564317048|  -0,000000518|
|(1,7500;1,0938)|  18,978359281|  18,978359789|  -0,000000507|
|(1,7813;1,0938)|  20,497094006|  20,497094512|  -0,000000506|
|(1,8125;1,0938)|  22,126229369|  22,126229852|  -0,000000484|
|(1,8438;1,0938)|  23,871677826|  23,871678293|  -0,000000467|
|(1,8750;1,0938)|  25,739559316|  25,739559740|  -0,000000424|
|(1,9063;1,0938)|  27,736204724|  27,736205101|  -0,000000377|
|(1,9375;1,0938)|  29,868159570|  29,868159860|  -0,000000290|
|(1,9688;1,0938)|  32,142187474|  32,142187655|  -0,000000181|
|(2,0000;1,0938)|  34,565273851|  34,565273851|  -0,000000000|
|(1,0000;1,1250)|  3,802032471|  3,802032471|   0,000000000|
|(1,0313;1,1250)|  3,968357938|  3,968358070|  -0,000000132|
|(1,0625;1,1250)|  4,156113397|  4,156113625|  -0,000000228|
|(1,0938;1,1250)|  4,367306013|  4,367306322|  -0,000000309|
|(1,1250;1,1250)|  4,604064578|  4,604064941|  -0,000000364|
|(1,1563;1,1250)|  4,868643018|  4,868643433|  -0,000000414|
|(1,1875;1,1250)|  5,163424046|  5,163424492|  -0,000000446|
|(1,2188;1,1250)|  5,490922657|  5,490923136|  -0,000000479|
|(1,2500;1,1250)|  5,853789786|  5,853790283|  -0,000000497|
|(1,2813;1,1250)|  6,254815802|  6,254816324|  -0,000000521|
|(1,3125;1,1250)|  6,696934168|  6,696934700|  -0,000000532|
|(1,3438;1,1250)|  7,183224933|  7,183225483|  -0,000000550|
|(1,3750;1,1250)|  7,716918389|  7,716918945|  -0,000000556|
|(1,4063;1,1250)|  8,301398569|  8,301399142|  -0,000000572|
|(1,4375;1,1250)|  8,940206905|  8,940207481|  -0,000000576|
|(1,4688;1,1250)|  9,637045717|  9,637046307|  -0,000000591|
|(1,5000;1,1250)|  10,395781878|  10,395782471|  -0,000000593|
|(1,5313;1,1250)|  11,220450301|  11,220450908|  -0,000000607|
|(1,5625;1,1250)|  12,115257609|  12,115258217|  -0,000000608|
|(1,5938;1,1250)|  13,084585612|  13,084586233|  -0,000000621|
|(1,6250;1,1250)|  14,132994986|  14,132995605|  -0,000000620|
|(1,6563;1,1250)|  15,265228744|  15,265229374|  -0,000000630|
|(1,6875;1,1250)|  16,486215920|  16,486216545|  -0,000000626|
|(1,7188;1,1250)|  17,801075036|  17,801075667|  -0,000000631|
|(1,7500;1,1250)|  19,215117789|  19,215118408|  -0,000000619|
|(1,7813;1,1250)|  20,733852517|  20,733853132|  -0,000000614|
|(1,8125;1,1250)|  22,362987884|  22,362988472|  -0,000000588|
|(1,8438;1,1250)|  24,108436349|  24,108436912|  -0,000000564|
|(1,8750;1,1250)|  25,976317850|  25,976318359|  -0,000000509|
|(1,9063;1,1250)|  27,972963273|  27,972963721|  -0,000000448|
|(1,9375;1,1250)|  30,104918139|  30,104918480|  -0,000000341|
